date,age,gender,item,category,amount,label
2024-02-19,53,Male,Netflix,Entertainment,5478,
2024-02-15,25,Female,Milk,Groceries,4565,
2024-02-14,60,Female,Rice,Groceries,3569,
2024-02-25,38,Male,Rice,Groceries,5893,
2024-01-25,28,Female,Bread,Groceries,5727,
2024-01-13,50,Male,Bread,Groceries,6225,
2024-01-21,52,Male,Milk,Groceries,3735,
2024-03-24,23,Female,Netflix,Entertainment,2158,
2024-01-25,43,Female,Medicine,Health & Wellness,2241,
2024-03-06,31,Female,Medicine,Health & Wellness,3652,
2024-02-22,26,Female,Movie Ticket,Entertainment,2656,
2024-01-08,35,Male,Bread,Groceries,5561,
2024-03-12,52,Female,Milk,Groceries,4150,
2024-02-10,25,Female,Movie Ticket,Entertainment,2407,
2024-02-21,54,Male,Medicine,Health & Wellness,7304,
2024-02-28,25,Male,Rice,Groceries,8051,
2024-03-30,32,Male,Vegetables,Groceries,5561,
2024-01-01,32,Female,Bread,Groceries,4648,Need
2024-01-06,46,Male,Vegetables,Groceries,4565,
2024-03-06,27,Male,Netflix,Entertainment,7138,
2024-02-22,30,Male,Netflix,Entertainment,3403,
2024-01-31,43,Male,Vegetables,Groceries,830,
2024-01-20,58,Male,Video Game,Entertainment,2324,Want
2024-01-19,55,Female,Bread,Groceries,5976,
2024-03-07,53,Female,Milk,Groceries,5229,
2024-03-30,27,Female,Netflix,Entertainment,1245,
2024-02-13,43,Male,Video Game,Entertainment,1660,
2024-01-01,55,Female,Movie Ticket,Entertainment,2407,Want
2024-03-03,43,Female,Medicine,Health & Wellness,6723,
2024-02-11,51,Male,Vegetables,Groceries,4648,
2024-01-18,54,Female,Milk,Groceries,7387,
2024-02-07,32,Female,Movie Ticket,Entertainment,6225,
2024-03-08,60,Female,Bread,Groceries,8051,
2024-03-08,28,Female,Video Game,Entertainment,913,
2024-02-21,24,Female,Medicine,Health & Wellness,2324,
2024-02-20,39,Female,Movie Ticket,Entertainment,7055,
2024-01-19,27,Male,Vegetables,Groceries,6059,
2024-02-18,55,Male,Rice,Groceries,2656,
2024-03-15,35,Female,Video Game,Entertainment,6142,
2024-03-25,22,Male,Medicine,Health & Wellness,7055,
2024-03-03,47,Male,Rice,Groceries,2490,Need
2024-01-24,49,Female,Movie Ticket,Entertainment,7304,
2024-03-16,47,Female,Netflix,Entertainment,6225,Want
2024-02-11,46,Male,Video Game,Entertainment,7553,
2024-02-07,56,Male,Medicine,Health & Wellness,7387,
2024-01-05,23,Female,Bread,Groceries,1660,
2024-01-01,18,Female,Rice,Groceries,1826,
2024-03-13,27,Female,Vegetables,Groceries,7221,
2024-01-08,31,Male,Vegetables,Groceries,4980,
2024-01-10,57,Female,Medicine,Health & Wellness,996,
2024-03-20,54,Male,Movie Ticket,Entertainment,3320,
2024-03-14,29,Female,Medicine,Health & Wellness,5478,
2024-03-03,24,Female,Medicine,Health & Wellness,2905,
2024-02-01,22,Female,Rice,Groceries,3071,Need
2024-01-13,55,Male,Video Game,Entertainment,2988,
2024-03-11,45,Female,Netflix,Entertainment,6308,
2024-02-07,29,Male,Bread,Groceries,3984,
2024-01-11,38,Female,Rice,Groceries,5727,
2024-01-26,44,Female,Milk,Groceries,1494,
2024-02-09,60,Female,Vegetables,Groceries,3984,
2024-01-09,51,Male,Vegetables,Groceries,1411,Need
2024-01-11,20,Male,Rice,Groceries,4814,
2024-01-02,53,Female,Netflix,Entertainment,2656,Want
2024-03-01,31,Female,Bread,Groceries,3652,
2024-01-20,37,Male,Netflix,Entertainment,7221,
2024-03-16,19,Male,Netflix,Entertainment,1079,
2024-02-05,27,Male,Medicine,Health & Wellness,3735,Need
2024-02-26,22,Male,Netflix,Entertainment,1245,
2024-02-21,23,Female,Bread,Groceries,4980,Need
2024-01-20,47,Male,Video Game,Entertainment,3901,
2024-03-29,53,Male,Netflix,Entertainment,7968,
2024-03-29,34,Male,Vegetables,Groceries,1826,
2024-03-09,24,Male,Medicine,Health & Wellness,1743,
2024-01-07,45,Male,Medicine,Health & Wellness,1245,
2024-01-28,33,Female,Bread,Groceries,3569,
2024-01-04,39,Male,Video Game,Entertainment,5478,
2024-02-15,37,Male,Vegetables,Groceries,913,
2024-03-23,26,Female,Video Game,Entertainment,2241,
2024-01-04,38,Female,Rice,Groceries,6723,
2024-02-20,57,Male,Rice,Groceries,8217,
2024-02-06,49,Female,Medicine,Health & Wellness,7055,Need
2024-03-15,59,Male,Medicine,Health & Wellness,4150,Need
2024-03-03,36,Male,Rice,Groceries,4150,
2024-01-17,60,Male,Rice,Groceries,1660,
2024-03-20,31,Male,Movie Ticket,Entertainment,3486,Want
2024-01-12,43,Female,Medicine,Health & Wellness,3071,
2024-02-02,29,Female,Bread,Groceries,2241,Need
2024-02-23,25,Male,Medicine,Health & Wellness,7138,
2024-02-05,31,Female,Vegetables,Groceries,3071,
2024-01-19,29,Female,Movie Ticket,Entertainment,3818,
2024-03-29,29,Female,Medicine,Health & Wellness,6308,
2024-01-05,40,Male,Bread,Groceries,1245,
2024-02-26,53,Male,Netflix,Entertainment,6723,
2024-01-07,20,Female,Bread,Groceries,8134,
2024-02-24,21,Male,Medicine,Health & Wellness,7553,
2024-03-29,32,Male,Netflix,Entertainment,1079,Want
2024-03-02,51,Male,Milk,Groceries,2739,Need
2024-02-21,56,Female,Medicine,Health & Wellness,4482,
2024-02-20,56,Male,Video Game,Entertainment,6889,
2024-03-20,50,Female,Rice,Groceries,3984,
2024-01-08,23,Female,Bread,Groceries,2075,
2024-01-31,32,Male,Milk,Groceries,3403,
2024-02-17,49,Male,Vegetables,Groceries,3486,
2024-03-10,31,Male,Video Game,Entertainment,2490,
2024-02-28,20,Male,Netflix,Entertainment,5810,
2024-03-02,36,Male,Movie Ticket,Entertainment,7470,
2024-01-18,21,Male,Netflix,Entertainment,996,
2024-01-29,38,Female,Movie Ticket,Entertainment,1245,Want
2024-03-05,47,Male,Bread,Groceries,4648,Need
2024-02-23,55,Female,Vegetables,Groceries,2905,Need
2024-01-23,39,Female,Bread,Groceries,7470,
2024-02-03,32,Female,Video Game,Entertainment,1494,Want
2024-03-31,42,Male,Bread,Groceries,1660,
2024-02-09,58,Female,Bread,Groceries,4067,
2024-02-22,32,Female,Movie Ticket,Entertainment,4648,
2024-03-11,53,Female,Movie Ticket,Entertainment,5976,Want
2024-02-25,60,Female,Netflix,Entertainment,1328,
2024-02-13,30,Male,Medicine,Health & Wellness,5561,
2024-01-13,38,Female,Netflix,Entertainment,7802,
2024-02-03,53,Male,Rice,Groceries,6972,
2024-01-30,50,Female,Milk,Groceries,8051,Need
2024-01-02,59,Male,Netflix,Entertainment,7055,
2024-02-07,58,Male,Medicine,Health & Wellness,7138,
2024-01-28,50,Female,Rice,Groceries,4316,Need
2024-02-10,31,Female,Netflix,Entertainment,6640,
2024-01-14,50,Female,Video Game,Entertainment,3071,Want
2024-02-19,39,Male,Movie Ticket,Entertainment,2822,
2024-02-09,60,Male,Medicine,Health & Wellness,8217,
2024-01-12,59,Male,Rice,Groceries,5810,
2024-03-16,49,Male,Bread,Groceries,2158,
2024-02-12,55,Female,Video Game,Entertainment,3569,Want
2024-02-12,51,Male,Bread,Groceries,4731,
2024-02-23,36,Female,Netflix,Entertainment,5810,
2024-02-26,29,Male,Bread,Groceries,4316,
2024-01-01,37,Male,Vegetables,Groceries,1162,
2024-02-19,46,Male,Milk,Groceries,3154,
2024-03-13,33,Male,Movie Ticket,Entertainment,3154,
2024-01-06,43,Female,Rice,Groceries,5893,
2024-01-28,42,Male,Medicine,Health & Wellness,7968,Need
2024-01-22,18,Female,Medicine,Health & Wellness,7221,Need
2024-01-31,32,Female,Video Game,Entertainment,4233,
2024-03-21,39,Female,Bread,Groceries,2407,
2024-03-19,20,Female,Bread,Groceries,2158,
2024-02-28,59,Male,Netflix,Entertainment,4565,
2024-03-14,50,Female,Milk,Groceries,6557,
2024-01-21,37,Male,Movie Ticket,Entertainment,3403,Want
2024-03-13,22,Female,Movie Ticket,Entertainment,2241,Want
2024-03-12,45,Male,Netflix,Entertainment,3154,
2024-03-16,58,Male,Netflix,Entertainment,2656,
2024-01-19,18,Female,Movie Ticket,Entertainment,913,
2024-03-27,27,Male,Netflix,Entertainment,6806,
2024-02-24,43,Male,Milk,Groceries,4233,
2024-02-12,28,Female,Milk,Groceries,1743,
2024-01-12,46,Male,Video Game,Entertainment,7553,
2024-01-03,42,Female,Rice,Groceries,1079,
2024-03-14,39,Female,Netflix,Entertainment,2988,
2024-01-27,48,Female,Milk,Groceries,1743,
2024-02-12,32,Female,Movie Ticket,Entertainment,6557,
2024-02-26,47,Female,Bread,Groceries,3486,
2024-03-28,22,Female,Bread,Groceries,5478,
2024-03-04,31,Female,Medicine,Health & Wellness,2490,Need
2024-01-28,33,Female,Medicine,Health & Wellness,1245,
2024-03-16,23,Female,Video Game,Entertainment,1660,
2024-03-24,53,Female,Netflix,Entertainment,3652,
2024-01-03,29,Male,Bread,Groceries,5478,
2024-02-12,27,Male,Bread,Groceries,8217,
2024-01-03,38,Female,Rice,Groceries,3569,
2024-02-13,47,Male,Rice,Groceries,8217,
2024-01-01,35,Female,Rice,Groceries,6225,Need
2024-03-20,19,Female,Medicine,Health & Wellness,5976,
2024-01-01,50,Female,Medicine,Health & Wellness,1079,
2024-02-27,56,Female,Vegetables,Groceries,4067,
2024-01-21,53,Male,Milk,Groceries,6889,
2024-02-20,21,Female,Milk,Groceries,830,Need
2024-03-23,43,Female,Video Game,Entertainment,8217,
2024-02-13,19,Male,Bread,Groceries,3237,Need
2024-01-06,47,Female,Bread,Groceries,1909,
2024-02-03,59,Female,Milk,Groceries,7553,Need
2024-01-02,30,Female,Rice,Groceries,2324,
2024-02-14,19,Female,Video Game,Entertainment,5810,
2024-01-26,20,Male,Movie Ticket,Entertainment,4316,
2024-01-30,36,Male,Rice,Groceries,7636,
2024-01-27,50,Female,Video Game,Entertainment,7304,
2024-03-12,39,Female,Vegetables,Groceries,4897,
2024-03-22,21,Female,Milk,Groceries,996,Need
2024-03-24,39,Male,Netflix,Entertainment,6142,
2024-01-27,30,Male,Medicine,Health & Wellness,6723,
2024-02-08,32,Male,Netflix,Entertainment,2822,
2024-02-05,48,Male,Rice,Groceries,3486,
2024-02-27,27,Female,Movie Ticket,Entertainment,5893,Want
2024-01-27,50,Female,Movie Ticket,Entertainment,7553,
2024-01-22,57,Female,Bread,Groceries,5810,
2024-03-14,29,Female,Movie Ticket,Entertainment,1577,
2024-02-28,43,Female,Video Game,Entertainment,2490,Want
2024-03-15,49,Female,Movie Ticket,Entertainment,2075,
2024-01-03,18,Female,Video Game,Entertainment,7636,Want
2024-03-06,54,Female,Bread,Groceries,3403,
2024-03-29,47,Female,Bread,Groceries,3403,
2024-01-31,40,Male,Medicine,Health & Wellness,913,
2024-02-20,45,Female,Vegetables,Groceries,4482,
2024-03-05,41,Female,Movie Ticket,Entertainment,8217,
2024-02-17,25,Female,Video Game,Entertainment,8300,
2024-01-20,59,Female,Video Game,Entertainment,6142,
2024-01-20,40,Male,Video Game,Entertainment,4482,
2024-02-12,30,Male,Rice,Groceries,5478,
2024-03-28,34,Male,Rice,Groceries,3486,
2024-01-08,60,Female,Movie Ticket,Entertainment,1328,
2024-01-30,57,Male,Video Game,Entertainment,4648,
2024-01-25,49,Male,Video Game,Entertainment,5976,
2024-02-25,31,Male,Medicine,Health & Wellness,1743,
2024-02-21,38,Male,Netflix,Entertainment,7055,
2024-02-24,28,Female,Video Game,Entertainment,4150,
2024-03-03,32,Male,Bread,Groceries,7055,Need
2024-02-01,20,Female,Medicine,Health & Wellness,6806,
2024-02-27,46,Male,Video Game,Entertainment,7968,
2024-02-02,58,Male,Netflix,Entertainment,7719,
2024-01-16,27,Female,Rice,Groceries,4233,
2024-03-23,32,Male,Milk,Groceries,4482,
2024-02-25,45,Female,Vegetables,Groceries,2905,
2024-02-08,26,Male,Video Game,Entertainment,3735,
2024-02-29,20,Female,Bread,Groceries,5229,Need
2024-02-21,32,Male,Video Game,Entertainment,2158,Want
2024-02-21,26,Female,Movie Ticket,Entertainment,7968,
2024-01-20,45,Male,Netflix,Entertainment,3403,
2024-02-13,60,Male,Netflix,Entertainment,6474,
2024-02-18,40,Male,Bread,Groceries,7055,
2024-02-16,55,Female,Netflix,Entertainment,8134,
2024-03-09,37,Female,Rice,Groceries,8051,Need
2024-02-04,51,Male,Rice,Groceries,6557,
2024-02-11,42,Female,Rice,Groceries,3486,
2024-03-12,27,Female,Movie Ticket,Entertainment,3237,
2024-03-25,27,Female,Movie Ticket,Entertainment,6474,
2024-01-07,60,Male,Netflix,Entertainment,4897,
2024-01-21,36,Male,Netflix,Entertainment,4399,
2024-03-22,18,Male,Vegetables,Groceries,2241,
2024-03-26,31,Male,Milk,Groceries,3818,
2024-02-05,52,Male,Medicine,Health & Wellness,2988,
2024-01-01,52,Female,Medicine,Health & Wellness,4067,Need
2024-03-31,27,Male,Medicine,Health & Wellness,3901,
2024-03-25,53,Female,Bread,Groceries,5976,
2024-02-02,37,Female,Rice,Groceries,6474,
2024-02-07,55,Female,Movie Ticket,Entertainment,5478,
2024-03-19,56,Male,Movie Ticket,Entertainment,3569,
2024-01-24,57,Male,Bread,Groceries,2490,Need
2024-03-26,50,Female,Movie Ticket,Entertainment,7055,
2024-03-06,24,Female,Video Game,Entertainment,7138,
2024-02-08,51,Female,Bread,Groceries,7304,
2024-01-10,42,Female,Vegetables,Groceries,7221,
2024-02-07,25,Male,Milk,Groceries,2988,
2024-02-22,56,Male,Medicine,Health & Wellness,4482,
2024-03-11,21,Male,Video Game,Entertainment,3652,
2024-03-23,30,Male,Movie Ticket,Entertainment,6308,
2024-03-20,51,Male,Medicine,Health & Wellness,3071,
2024-03-30,48,Male,Movie Ticket,Entertainment,4814,
2024-02-03,49,Male,Vegetables,Groceries,1660,Need
2024-03-09,48,Female,Netflix,Entertainment,1909,
2024-03-27,58,Male,Medicine,Health & Wellness,830,
2024-02-12,42,Male,Video Game,Entertainment,1660,
2024-03-03,26,Female,Vegetables,Groceries,1743,Need
2024-01-02,56,Male,Movie Ticket,Entertainment,4980,
2024-01-18,25,Female,Movie Ticket,Entertainment,1826,
2024-02-09,60,Male,Medicine,Health & Wellness,6059,
2024-03-19,43,Male,Vegetables,Groceries,6723,
2024-02-04,38,Male,Medicine,Health & Wellness,6723,Need
2024-02-25,42,Male,Vegetables,Groceries,7138,
2024-03-18,36,Female,Milk,Groceries,7802,Need
2024-01-21,18,Female,Vegetables,Groceries,8217,Need
2024-01-11,28,Male,Movie Ticket,Entertainment,4482,
2024-02-13,23,Female,Movie Ticket,Entertainment,7553,
2024-01-22,21,Female,Movie Ticket,Entertainment,2573,
2024-01-02,32,Female,Video Game,Entertainment,6225,
2024-03-11,42,Male,Netflix,Entertainment,1577,
2024-03-27,44,Male,Vegetables,Groceries,7885,
2024-03-20,51,Female,Rice,Groceries,5727,
2024-01-29,56,Male,Movie Ticket,Entertainment,8217,
2024-01-22,29,Female,Movie Ticket,Entertainment,913,
2024-02-10,21,Male,Bread,Groceries,5810,
2024-02-28,23,Female,Netflix,Entertainment,3652,
2024-02-09,50,Male,Netflix,Entertainment,1494,
2024-03-07,40,Female,Milk,Groceries,7885,
2024-01-04,20,Female,Medicine,Health & Wellness,8134,
2024-02-29,32,Male,Medicine,Health & Wellness,6308,
2024-02-13,34,Male,Netflix,Entertainment,7719,
2024-01-31,24,Female,Medicine,Health & Wellness,5561,
2024-02-17,34,Male,Vegetables,Groceries,6474,Need
2024-03-21,36,Male,Rice,Groceries,2075,
2024-01-04,46,Female,Medicine,Health & Wellness,6723,
2024-02-25,38,Male,Netflix,Entertainment,7470,
2024-03-19,59,Male,Medicine,Health & Wellness,6889,
2024-01-25,43,Male,Movie Ticket,Entertainment,4731,
2024-01-28,58,Female,Milk,Groceries,3652,
2024-03-25,26,Female,Medicine,Health & Wellness,3071,
2024-01-26,59,Male,Vegetables,Groceries,1660,
2024-02-10,39,Female,Milk,Groceries,2905,Need
2024-01-23,41,Female,Movie Ticket,Entertainment,7138,Want
2024-02-25,51,Female,Medicine,Health & Wellness,4648,
2024-03-22,57,Female,Video Game,Entertainment,8300,
2024-01-11,26,Female,Vegetables,Groceries,7719,
2024-03-26,59,Female,Medicine,Health & Wellness,2905,Need
2024-01-05,27,Male,Movie Ticket,Entertainment,4399,
2024-02-20,23,Female,Bread,Groceries,7138,
2024-02-06,56,Female,Rice,Groceries,3901,
2024-03-14,24,Male,Vegetables,Groceries,6142,
2024-02-07,38,Female,Netflix,Entertainment,8217,Want
2024-01-07,53,Male,Milk,Groceries,4814,
2024-03-23,50,Female,Medicine,Health & Wellness,2490,Need
2024-03-09,43,Male,Netflix,Entertainment,1660,
2024-03-30,21,Male,Medicine,Health & Wellness,4897,
2024-03-16,35,Female,Milk,Groceries,3652,
2024-03-14,51,Male,Vegetables,Groceries,7055,
2024-03-09,20,Male,Medicine,Health & Wellness,6474,
2024-01-10,25,Female,Rice,Groceries,4233,
2024-02-19,44,Female,Rice,Groceries,1577,
2024-03-28,32,Male,Netflix,Entertainment,2822,
2024-01-22,22,Male,Milk,Groceries,3569,
2024-02-17,21,Female,Video Game,Entertainment,7885,
2024-01-17,36,Male,Video Game,Entertainment,3320,
2024-03-21,40,Female,Bread,Groceries,1577,Need
2024-02-15,35,Female,Bread,Groceries,3569,
2024-01-24,46,Female,Video Game,Entertainment,4067,
2024-02-03,37,Female,Video Game,Entertainment,2739,
2024-01-27,53,Male,Bread,Groceries,1162,
2024-03-05,27,Male,Netflix,Entertainment,6640,Want
2024-01-18,33,Female,Movie Ticket,Entertainment,1328,
2024-03-29,45,Female,Medicine,Health & Wellness,3237,
2024-02-16,60,Female,Bread,Groceries,6142,
2024-02-06,38,Male,Video Game,Entertainment,6806,
2024-03-04,49,Female,Vegetables,Groceries,2822,
2024-01-09,42,Female,Netflix,Entertainment,2739,
2024-02-13,29,Male,Medicine,Health & Wellness,3237,
2024-03-03,32,Male,Vegetables,Groceries,3154,
2024-01-30,21,Female,Movie Ticket,Entertainment,7221,
2024-03-26,51,Female,Medicine,Health & Wellness,2158,
2024-03-29,19,Female,Vegetables,Groceries,7968,
2024-03-05,54,Female,Milk,Groceries,8300,
2024-03-19,57,Male,Rice,Groceries,913,Need
2024-01-30,27,Male,Bread,Groceries,7885,
2024-01-29,34,Female,Medicine,Health & Wellness,1328,Need
2024-03-31,28,Male,Bread,Groceries,1162,
2024-01-28,58,Male,Movie Ticket,Entertainment,2739,
2024-01-06,21,Female,Bread,Groceries,8134,
2024-03-25,42,Male,Bread,Groceries,1743,
2024-03-28,21,Female,Netflix,Entertainment,5727,
2024-03-31,46,Female,Milk,Groceries,2988,
2024-02-05,20,Female,Movie Ticket,Entertainment,1660,
2024-02-17,38,Female,Medicine,Health & Wellness,4067,Need
2024-03-23,54,Male,Vegetables,Groceries,4482,Need
2024-03-23,24,Male,Vegetables,Groceries,5644,
2024-03-05,23,Female,Netflix,Entertainment,2905,
2024-02-14,45,Female,Netflix,Entertainment,3154,Want
2024-03-30,25,Female,Netflix,Entertainment,7387,
2024-01-15,24,Male,Bread,Groceries,1909,
2024-03-24,41,Male,Netflix,Entertainment,3652,
2024-01-25,60,Male,Rice,Groceries,3818,
2024-03-04,41,Male,Milk,Groceries,4814,
2024-03-10,42,Male,Vegetables,Groceries,7138,
2024-02-05,25,Female,Netflix,Entertainment,1411,Want
2024-03-24,36,Male,Netflix,Entertainment,7470,
2024-03-01,46,Female,Rice,Groceries,6972,Need
2024-03-04,25,Female,Medicine,Health & Wellness,1660,Need
2024-01-12,46,Female,Vegetables,Groceries,4648,
2024-03-11,55,Female,Video Game,Entertainment,6225,Want
2024-02-05,50,Female,Movie Ticket,Entertainment,1079,
2024-02-07,33,Male,Rice,Groceries,2988,Need
2024-01-04,25,Male,Movie Ticket,Entertainment,3984,
2024-01-22,32,Female,Movie Ticket,Entertainment,4233,
2024-02-23,47,Female,Movie Ticket,Entertainment,4399,
2024-02-19,47,Female,Rice,Groceries,6308,
2024-02-16,60,Female,Movie Ticket,Entertainment,2241,
2024-03-23,26,Male,Medicine,Health & Wellness,4150,
2024-02-05,32,Male,Vegetables,Groceries,8051,
2024-01-22,49,Male,Video Game,Entertainment,2075,
2024-03-28,31,Female,Video Game,Entertainment,4482,Want
2024-03-17,60,Male,Movie Ticket,Entertainment,7802,
2024-03-20,28,Female,Medicine,Health & Wellness,1909,
2024-02-23,21,Female,Rice,Groceries,2656,
2024-02-16,19,Male,Movie Ticket,Entertainment,3984,Want
2024-01-24,28,Male,Netflix,Entertainment,4648,
2024-01-08,22,Female,Milk,Groceries,1411,Need
2024-02-03,39,Male,Medicine,Health & Wellness,4731,
2024-03-01,60,Female,Milk,Groceries,8134,
2024-03-05,58,Female,Vegetables,Groceries,6225,
2024-03-20,59,Male,Netflix,Entertainment,5644,
2024-02-08,21,Male,Movie Ticket,Entertainment,6889,
2024-01-04,44,Male,Rice,Groceries,6889,
2024-01-13,57,Female,Video Game,Entertainment,7055,
2024-02-22,43,Male,Movie Ticket,Entertainment,6723,
2024-01-19,55,Female,Milk,Groceries,4150,
2024-02-08,33,Female,Movie Ticket,Entertainment,5727,
2024-01-26,27,Female,Movie Ticket,Entertainment,7387,
2024-01-22,46,Female,Vegetables,Groceries,6972,
2024-02-24,23,Female,Netflix,Entertainment,3320,
2024-01-14,26,Male,Medicine,Health & Wellness,913,
2024-03-03,39,Female,Netflix,Entertainment,1909,
2024-01-26,23,Female,Milk,Groceries,1909,
2024-03-17,46,Female,Bread,Groceries,2822,Need
2024-03-05,18,Female,Rice,Groceries,1660,
2024-03-10,25,Male,Vegetables,Groceries,3818,
2024-01-20,31,Female,Netflix,Entertainment,5395,
2024-01-07,30,Male,Netflix,Entertainment,5810,
2024-03-04,38,Male,Milk,Groceries,2822,
2024-02-05,35,Male,Medicine,Health & Wellness,6557,Need
2024-02-25,19,Male,Movie Ticket,Entertainment,3901,
2024-03-07,23,Female,Movie Ticket,Entertainment,1411,
2024-01-11,42,Male,Rice,Groceries,5146,
2024-01-15,32,Female,Bread,Groceries,7885,Need
2024-03-22,27,Male,Netflix,Entertainment,2490,
2024-02-28,38,Female,Rice,Groceries,6059,Need
2024-03-29,57,Male,Rice,Groceries,2822,
2024-03-17,52,Female,Netflix,Entertainment,1494,
2024-03-11,30,Male,Video Game,Entertainment,7719,
2024-01-30,53,Female,Bread,Groceries,3901,
2024-03-23,29,Male,Movie Ticket,Entertainment,4565,
2024-01-12,37,Female,Milk,Groceries,6142,
2024-01-18,55,Male,Movie Ticket,Entertainment,2241,
2024-01-17,41,Male,Milk,Groceries,5395,
2024-03-27,28,Female,Bread,Groceries,6391,
2024-02-11,51,Male,Movie Ticket,Entertainment,6142,
2024-03-01,37,Female,Video Game,Entertainment,8300,
2024-03-26,49,Male,Bread,Groceries,4482,Need
2024-03-24,54,Male,Rice,Groceries,3237,Need
2024-01-22,48,Female,Video Game,Entertainment,6972,
2024-02-13,53,Female,Vegetables,Groceries,3984,
2024-03-11,37,Female,Netflix,Entertainment,6142,
2024-03-25,32,Female,Bread,Groceries,5644,Need
2024-03-09,59,Female,Milk,Groceries,5229,
2024-03-06,41,Female,Bread,Groceries,6308,
2024-02-06,59,Female,Netflix,Entertainment,4648,
2024-01-20,23,Male,Video Game,Entertainment,2905,Want
2024-02-20,40,Female,Bread,Groceries,1909,
2024-01-29,26,Female,Video Game,Entertainment,5063,
2024-03-01,56,Male,Bread,Groceries,4150,
2024-02-17,39,Female,Netflix,Entertainment,4980,
2024-01-02,28,Female,Vegetables,Groceries,4482,
2024-01-30,56,Male,Video Game,Entertainment,3569,Want
2024-02-13,20,Male,Video Game,Entertainment,1660,Want
2024-02-24,49,Female,Movie Ticket,Entertainment,4482,
2024-02-01,36,Male,Video Game,Entertainment,3403,
2024-02-18,21,Male,Rice,Groceries,3569,
2024-02-06,25,Female,Medicine,Health & Wellness,6308,Need
2024-03-29,56,Male,Movie Ticket,Entertainment,1411,
2024-01-29,50,Male,Video Game,Entertainment,3071,
2024-03-01,22,Male,Medicine,Health & Wellness,6557,
2024-01-06,30,Female,Bread,Groceries,2988,Need
2024-03-02,51,Male,Video Game,Entertainment,3071,
2024-01-28,52,Female,Netflix,Entertainment,5478,Want
2024-02-06,59,Male,Rice,Groceries,5893,
2024-03-08,28,Male,Rice,Groceries,3237,
2024-02-23,50,Male,Milk,Groceries,2158,Need
2024-01-13,18,Male,Bread,Groceries,1743,
2024-02-06,54,Male,Medicine,Health & Wellness,2407,Need
2024-01-14,47,Female,Video Game,Entertainment,3569,Want
2024-02-03,22,Male,Video Game,Entertainment,4980,
2024-01-16,30,Female,Vegetables,Groceries,3320,
2024-03-20,51,Female,Movie Ticket,Entertainment,5478,Want
2024-02-26,29,Female,Netflix,Entertainment,2490,
2024-03-17,38,Female,Milk,Groceries,7885,
2024-01-15,56,Female,Bread,Groceries,2490,
2024-02-02,34,Male,Medicine,Health & Wellness,3071,Need
2024-03-20,32,Male,Medicine,Health & Wellness,996,
2024-02-02,21,Male,Movie Ticket,Entertainment,7553,
2024-01-29,42,Male,Video Game,Entertainment,1909,Want
2024-03-09,37,Female,Bread,Groceries,4067,
2024-03-01,50,Female,Movie Ticket,Entertainment,6225,
2024-01-09,21,Female,Rice,Groceries,5561,
2024-01-09,28,Female,Medicine,Health & Wellness,6806,
2024-02-19,35,Male,Video Game,Entertainment,1411,
2024-02-04,56,Male,Video Game,Entertainment,8300,Want
2024-03-04,55,Female,Bread,Groceries,2573,Need
2024-03-04,24,Male,Video Game,Entertainment,2573,
2024-01-18,43,Female,Vegetables,Groceries,1909,
2024-02-08,60,Female,Bread,Groceries,3735,
2024-02-16,36,Male,Video Game,Entertainment,1992,
2024-02-20,58,Female,Netflix,Entertainment,2075,
2024-03-15,28,Female,Netflix,Entertainment,7553,
2024-01-23,41,Male,Milk,Groceries,7304,
2024-01-01,45,Male,Video Game,Entertainment,1909,
2024-01-03,53,Male,Movie Ticket,Entertainment,7055,
2024-03-04,18,Male,Milk,Groceries,1577,
2024-02-03,35,Female,Milk,Groceries,7802,
2024-02-07,44,Female,Video Game,Entertainment,3237,
2024-01-07,56,Female,Milk,Groceries,6723,
2024-03-06,48,Female,Netflix,Entertainment,4565,
2024-01-12,53,Female,Movie Ticket,Entertainment,3154,
2024-03-05,43,Male,Netflix,Entertainment,6972,
2024-02-26,57,Female,Rice,Groceries,6806,Need
2024-01-05,22,Male,Milk,Groceries,2490,
2024-01-08,35,Male,Movie Ticket,Entertainment,2988,
2024-03-10,41,Male,Milk,Groceries,3984,
2024-02-04,33,Male,Bread,Groceries,5478,
2024-03-12,33,Female,Medicine,Health & Wellness,2739,Need
2024-01-22,23,Female,Movie Ticket,Entertainment,7221,
2024-01-04,37,Female,Movie Ticket,Entertainment,2075,
2024-01-01,18,Female,Rice,Groceries,5644,
2024-03-15,39,Female,Video Game,Entertainment,7304,
2024-02-20,26,Male,Vegetables,Groceries,3901,Need
2024-01-11,21,Male,Video Game,Entertainment,1328,
2024-01-24,60,Male,Movie Ticket,Entertainment,5561,
2024-01-22,52,Male,Vegetables,Groceries,3154,
2024-01-10,22,Male,Movie Ticket,Entertainment,3652,
2024-01-10,24,Female,Netflix,Entertainment,3154,
2024-01-28,31,Female,Rice,Groceries,4648,
2024-02-16,22,Male,Rice,Groceries,3071,
2024-02-12,55,Male,Netflix,Entertainment,6391,
2024-02-16,47,Male,Vegetables,Groceries,3652,
2024-03-29,46,Female,Netflix,Entertainment,2241,
2024-01-23,47,Male,Video Game,Entertainment,5976,
2024-02-19,29,Female,Movie Ticket,Entertainment,3652,
2024-02-24,60,Female,Movie Ticket,Entertainment,2324,
2024-03-01,60,Male,Rice,Groceries,2905,
